id,title,company,location_raw,tagsAndSkills
260925029915,Email Campaign Manager,Mobolutions,Chennai,"digital marketing,email marketing,css,python,adobe analytics,ux,wireframing,machine learning"
260925028608,Next Js Developer,Brainwork Technosolutions,Chennai,"React.Js,Nextjs,Typescript,Material Ui,Materials,Development,Javascript,UI"
260925024401,Job | Devops Engineer/Part Time Supports,Platinus Technologies,Remote,"development,Alm,testing,Ci/Cd,Cd,Software testing,Part time,Continuous Integration"
260925024361,Fullstack Developer,Orcapod Consulting Services,Hybrid - Noida,"Artificial Intelligence,Java+ react  Exposure to OpenAI,Azure OpenAI,React.Js,Generative Artificial Intelligence,Python,Microsoft Azure,Intelligence"
260925022730,Dot Net Developer,Talent Blitz Consulting Services,Remote,"Dot Net,C#,Azure,CSS,Dot net Core,JavaScript,HTML,MVC"
260925019639,Technical Recruiter,Trueblue,Noida,"Client Management,IT Recruitment,Technical Hiring,It Sourcing,IT Hiring,IT Staffing,Technical Recruitment,Domestic Hiring"
260925015183,Devops Engineer,Hotfoot,Chennai,"Deployment,Ci Cd Pipeline,Bash Scripting,Manual,Ci/Cd,Eks,Jenkins,Aws Devops"
260925008464,Senior Cloud Engineer,Sightspectrum,Chennai,"Cloud Operations,Kubernetes,Python,Jenkins,Docker,Terraform,Scripting,Operations"
260725015528,Full Stack Developer - Goregaon (W) - 6 days working,Talent Corner Hr Services,Goregaon,"Typescript,Node.Js,MongoDB,Rest api,React.Js,Express,Ci Cd Pipeline,GIT"
260724005120,Business Analyst,Aavas Financiers,Jaipur,"JIRA,Business Analysis,Ab Testing,Analysis,Software testing,Ab"
260522009320,AI Engineer Agent Development,S7works,Remote,"Golang,Kubernetes,Django,Python,Development,Artificial Intelligence"
231024017484,Qc and Testing Pharma - Vapi,Samy Enterprises,Vapi,"Documentation,Data Analysis,Quality Assurance,Sample Preparation,Quality Control,Analysis,Data,Pharmaceutical"
230925507843,QA Intern,AllEvents.in,Ahmedabad,"trello,software development life cycle,qa testing,documentation,manual testing,sdlc,bug tracking tool,jira"
230925027540,Application Support Specialist,Vittech,"Noida, Gurugram(Faridabad Road), Delhi / NCR(Old Ghaziabad)","Ai Techniques,Data Structures,Data Analysis,Java,Problem Solving,Debugging,Java Code,SQL Queries"
230925026436,Doyensys is Hiring Freshers,Doyen Systems,Chennai,"phyton,SQL,plsql,Oracle,apex,Python,Hiring"
220725026055,Solution Architect,Jasper Colin Research,Gurugram,"Fast Api,Cloud,Node.Js,React.Js,Nextjs,Devops,Python,API"
180625025113,Senior GenAI Developer,Golden Hues Consultants,Chennai(OMR +1),"Generative Ai,LLM,Python,Senior,Development,Artificial Intelligence"
110925017478,Senior Engineering Manager,Wattmonk Technologies,Gurugram(Udyog Vihar Phase 4),"Technical & Architectural Expertise,Technology,Artificial Intelligence,Cloud,Development,Product Development Life Cycle,Full Stack,Team Leadership"
60525021228,Quality Analyst,Meditab Software,Ahmedabad,"VB SCRIPT,Java Selenium,SDLC,STLC,SQL,Agile Testing,Bug Life Cycle,SDLC Testing"
31025920122,.Net Developer,Betterbeans Consultants,Thiruvananthapuram,".NET,ASP.Net,Angular,.NET CORE,Development,Core"
31025920116,Software Quality & Process Engineer,Betterbeans Consultants,Thiruvananthapuram,"ISO27001,ISO 9001,Internal Process Audit,CMMI,Process Audit,SDLC,Process engineering,Internal audit"
31025018364,Senior Devops Engineer,Signal Resource Management,"Hybrid - Kochi, Ernakulam, Aluva","Terraform,AWS + Azure,Ci/Cd,Linux/Windows Administration,Bash/Python/PowerShell,Aws Cloudformation,Ansible,Azure ARM Templates"
31025015281,Duck Creek Billing Developer,Frenzoft Consultancy Services Private,Chennai,"Duck Creek Billing,Duck Creek,c#,xml,javascript,sql,Development,Billing"
31025013670,AI & Robotics Trainer,Focalyt A Skill Tech Brand Of Focal Skill Developm Ent,Zirakpur,"Artificial Intelligence,Machine Learning,Robotics,Python,English,Hindi"
31025005586,Embedded Software Engineer,JSD Electronics,Ludhiana,"Embedded C,Communication Protocols,Microcontroller,IoT Based Devices,Embedded Software Development,MODBUS,MQTT,C"
30925028384,IT Admin,LNE Engineering,Thrissur(Mannuthy),"Software Configuration,Troubleshooting Network Problems,It Administration,IT Infrastructure management,Cyber Security,Technical Support,Erp Cloud,System Administration"
20725011777,Senior Automation Test Engineer  -WebdriverIO,Career Foresight Hr Solution,Kochi,"Webdriverio,Javascript,Automation Testing,Senior,Automation,Software testing"
11025017738,Lead Engineer Technologist,Unifiedreach,Ahmedabad,"IMS Core,PGW,PCRF,edge computing,N1/N2/N3/N4,N6.,HSS,UPF"
11025015656,PGT- Informatics Practices(IP),Gyan Vihar School,Jaipur(Malviya Nagar),"Informatics Practices,Computer Networking,Data Handling,Artificial Intelligence,Pandas,Computer Science,Programming,Data Visualization"
10525010204,Chief Manager - Credit | Portfolio Management,TVS Credit Services Ltd,Chennai,"Portfolio Management,Policy Formulation,Portfolio Monitoring,Credit Monitoring,Credit Portfolio,Credit Policy,Risk Management,Formulation"
10525002942,Staff Software Engineer (DotNet developer),Ensemble Health Partners,Remote,"C#,.Net Core,Azure,TSQL,React,terraform,azure devops,SQL"
10425004995,Oracle APEX Lead,Trangile Services,"Noida, Ghaziabad","Oracle Apex,Javascript,Apex Programming,Oracle,Program,Programming,Apex"
300925010864,Technical Architect,Uplers,"Hybrid - Kochi, Kozhikode, Chennai","Technical Architecture,Backend,Front End,Data Engineering,Devops,Front,Data,Engineering"
260925500472,Unreal Engine Game Developer,Manektech,Ahmedabad,"C++,Concept design,Prototype,Version control,PC hardware,Networking,Coding,Debugging"
260925013507,Technical Analyst- DevOps- Senior Level,Multicareers,Noida,"SonarCube,Deepsource,CI/CD,AWS,Azure,GIT Lab,GCP,GIT"
250825007074,Fullstack Developer with node and react exp,Laksh Source Business Solutions,"Puducherry, Chennai","Postgresql,Node.Js,React.Js,Mern,Mern Stack,Mern Full Stack,Natural Language Processing,Node"
230925506758,Senior Internship Opportunity,Techwiser,Noida,"excel,ace,wordpress,us healthcare,manual testing,tally,autocad,sql"
250925035801,Aws Data Engineer(Contract),Infyjob Technology Services,"Hyderabad, Pune, Gurugram, Chennai, Bengaluru","Etl Pipelines,Python,SQL,Pyspark,Aws Glue,Data,Pipeline,ETL"
70725010735,ETL Automation Testing,Experis,"Hybrid - Hyderabad, Pune, Bengaluru","Etl Automation Testing,Etl Automation,Github,ETL Testing,Python,SQL,ETL,Automation"
250925017086,Ai Ml Engineer,Vichara Technology (india),"Hybrid - Hyderabad, Pune, Delhi / NCR","Langchain,Artificial Intelligence,LLM,agentic AI,Python,Tensorflow,Generative Ai,Coreweave"
250925017988,Junior Test Engineer,Mindprism Innovations,Pune,"Crm Testing,JIRA,SQL,CRM,Software testing"
230925013485,Labview Consultant,THE Talent Keepers,Pune,"Teststand,Labview,NI LabVIEW,TCP,IP,PLCS,Ni,Consulting"
200625013404,Fullstack Developer,Wagons Learning,Pune,"Node.Js,React.Js,Full Stack,Development,Stack,Fullstack Development"
190425007922,Dot Net Developer,Soft Sign Hr Services,Pune,"C#,Net Mvc,ASP.Net,MVC,ASP.Net MVC,Development,.Net,DoT"
250925901156,Duck Creek Policy Developer,IDESLABS PRIVATE LIMITED,"Chandigarh, Dadra & Nagar Haveli, Bengaluru","sql,duck creek,c#,javascript,.net,css,c++,manual testing"
240925013176,Senior Data/Support Engineer,Emids Technologies,"Hybrid - Noida, Hyderabad, Bengaluru","Scala,SQL,Python,Spring Boot,Springboot,Engineering Support,Spring,Senior"
250925932383,Cloud Architect,Krazy Mantra HR Solutions Pvt. Ltd,"Hyderabad, Chennai, Bengaluru","continuous integration,python,ci/cd,docker,aws,container,kubernetes,csp"
250925932286,SDET Professional,Krazy Mantra HR Solutions Pvt. Ltd,"Hyderabad, Chennai, Bengaluru","c#,bdd,sql,selenium,microsoft visual studio,tfs,automation framework,emerging technologies"
250925931701,VBA Professional,Krazy Mantra HR Solutions Pvt. Ltd,"Hyderabad, Chennai, Bengaluru","macros,vba,troubleshooting,code review,penetration testing,c#,python,c++"
250925931541,MS 365 (B3) Professional,Krazy Mantra HR Solutions Pvt. Ltd,"Kolkata, Hyderabad","rest,power apps development,power platform,sql server,javascript,c#,continuous integration,sharepoint"
250925930128,Digital Operations professional,Krazy Mantra HR Solutions Pvt. Ltd,"Chennai, Gurugram, Bengaluru","python,application development,relational database management system,shell scripting,perl,kubernetes,relational databases,docker"
250925929469,.NET Full Stack + Angular 11 Professional,Krazy Mantra HR Solutions Pvt. Ltd,"Hyderabad, Chennai, Bengaluru","rest,entity framework,sql server,microservices,git,github,software testing,knowledge of sql"
250925928454,Right Angle Developer,Krazy Mantra HR Solutions Pvt. Ltd,"Gurugram, Bengaluru","azure data lake,power bi,blue prism,azure stack,.net,c#,kubernetes,python"
250925927850,Azure AP Professional,Krazy Mantra HR Solutions Pvt. Ltd,"Hyderabad, Chennai, Bengaluru","c#,version control,.net,agile,technical documentation,entity framework,azure data factory,sql server"
250925921504,IAM Integration Developer,R1 RCM,"Noida, Hyderabad","c#,rest,entity framework,.net,web api,kubernetes,software testing,dbms"
250925917931,Scrum master,IDESLABS PRIVATE LIMITED,"Chandigarh, Chennai, Bengaluru","project management,devops,scrum,agile,jira,confluence,management skills,software testing"
250925914168,SAP EWM professional,IDESLABS PRIVATE LIMITED,"Chandigarh, Chennai, Bengaluru","sap,sap s hana,sap ewm,sap mm,ewm,project management,screening,oracle"
250925908437,ServiceNow Professional-GRC/IRM,Krazy Mantra HR Solutions Pvt. Ltd,"Hyderabad, Chennai, Bengaluru","ajax,jquery,sql,ui policy,servicenow,css,cmdb,dbms"
250925904965,Sitecore Business Analyst,Krazy Mantra HR Solutions Pvt. Ltd,"Chennai, Gurugram, Bengaluru","sitecore,cms,digital design,agile methodology,jira,confluence,software development,software testing"
250925903446,Pega Developer,Krazy Mantra HR Solutions Pvt. Ltd,"Hyderabad, Chennai, Bengaluru","sql,java,web technologies,agile,pega,pega prpc,ccsa,prpc"
250925501293,Senior Performance Tester,Sourcefuse Technologies,"Noida, Mohali, Bengaluru","IT services,Root cause analysis,Process optimization,Monitoring tools,Test scripts,Process documentation,Quality engineering,Agile"
250925022568,Fullstack Developer,Dexian India Technologies,"Hyderabad, Chennai, Bengaluru","MongoDB,Docker,.Net,Reactjs Workflows,React.Js,ASP.Net MVC,AWS,SQL"
250925018211,ZTNA Traffic Analyst (Hybrid Contract) role at Gurgaon OR Bengaluru,World Wide Technology,"Hybrid - Gurugram, Bengaluru","Cyber Security,Zero Trust Network Access,Zscaler Private Access,Infrastructure,Zscaler,Access,Trust,Security"
250925016755,Cyber Resilience - ZTNA Implementation Engineer - Contract - Hybrid,World Wide Technology,"Hybrid - Gurugram, Bengaluru","Cyber Security,ZTNA,cyber resilience,Zscaler Private Access,Firewall,Access,Zscaler,Security"
250925003659,GCP Data Engineer,Natobotics Technologies,"Hyderabad, Chennai, Bengaluru","GCP,PySpark,Hadoop,Python,Data"
240925913862,"Software Engineer, AVP",Natwest Digitalx,"Gurugram, Bengaluru","sql,microservices,plsql,java,rest,continuous integration,kubernetes,css"
240925026043,Qa Automation Testing Engineer,Bounteous x Accolite,"Hybrid - Gurugram, Chennai, Bengaluru","Java,Performance Testing,Selenium,Cucumber,Quality assurance,Automation,Performance,Software testing"
240925025128,MS Dynamics Finance And Operations Technical Consultant,Talentboon Consulting,"Hybrid - Hyderabad, Chennai, Bengaluru","C#,Microsoft Dynamics 365 Finance and Operations,X++,.Net,F&O,SSRS,Microsoft Dynamics AX,Microsoft Dynamics AXAPTA"
230925036468,AIML engineer (SDE 2),Rishabh Software,"Ahmedabad, Bengaluru, Vadodara","AI engineer,Machine Learning,Agentic Ai,LangGraph,CrewAI,Artificial Intelligence,Computer Vision,Deep Learning"
220725022121,Requirements Analyst/Senior Requirement Analyst/Requirement Engineer,Clinisys Group,"Kolkata, Bengaluru","data strcture,Figma,Requirement Gathering,Requirement Analysis,drawing workflows,Business Requirement Analysis,SQL,Data"
70824005288,Conversational AI Engineer,Teksystems,"Hybrid - Hyderabad, Bengaluru","Contact Center Ai,Dialogflow,Gcp Cloud,Python,SQL,Vertex Ai,Center,GCP"
290925017825,.NET Architect,Acadinnet Scientific,Bengaluru,"C#,.Net Core,Microservices,Microsoft Azure,Entity Framework,Microsoft,Core,Architecture"
270925011324,"Deployment & Release Operations Analyst
",Amit Gaikwad,Bengaluru,"Power Bi,Governance,Power Bi Reports,Agile Methodology,Azure Devops,Data Management,Deployment And Release Management,Bi Tools"
270625029891,Fullstack Developer,Energytech Global,Hyderabad,"Cloud Computing,Fullstack Development,Agile,Angular,Python,Ci/Cd,Full Stack,Development"
260925029701,Kafka Developer/Tester,Beyond Hiring Mumbai,Hyderabad,"Kafka Configuration,partitions,Java,Kafka concepts,consumers,Security,Microservices,Pub/Sub Integration"
260925026192,Data Engineer,Akshaya Business It Solutions,Bengaluru,"Airflow,Pyspark,Data Bricks,Python,Microsoft Azure,AWS,Data,Microsoft"
260925025209,DevOps Lead Engineer,Talent Corner Hr Services,Bengaluru,"python,Ansible,chef,Bash,Puppet,Terraform,Docker,Kubernetes"
260925017445,Senior Generative AI Engineer (Databricks Data Lake),SRS Infoway,Remote,"Generative Ai,Machine Learning,Pyspark,AI/ML,Data Lake,Databricks,Python,Data Bricks"
260925016619,Senior Data Engineer,Giggs Software Labs,Hybrid - Bengaluru,"PySpark,OOPs,Databricks,Python,SQL,Data Engineering,Data,Data Bricks"
260925000311,Azure Data Architect,Kiash Solution,Hyderabad,"Azure Data,Python,Data Modelling,Apache Airflow,IDQ,Azure Data Architect,SQL,Architecture"
250925932606,Senior Manual Tester - Payments & SWIFT Banking (International BPO),Gratitude India Manpower Consultants Pvt. Ltd.,Bengaluru,"it services,manual testing,testing methodologies,agile,software development cycle,software testing,regression testing,automation testing"
250925932116,"Azure services, Azure CICD / Pipeline with Terraform",IDESLABS PRIVATE LIMITED,Hyderabad,"microsoft azure,devops,troubleshooting,terraform,agile,kubernetes,continuous integration,python"
250925932027,Broadcom TDM Professional,Krazy Mantra HR Solutions Pvt. Ltd,Hyderabad,"data modeling,installation,troubleshooting,data exploration,tdm,python,data analytics,natural language processing"
250925931553,Python + SQL + Unix/Windows,Krazy Mantra HR Solutions Pvt. Ltd,"Chennai, Coimbatore, Bengaluru","python,sql,microsoft windows,agile,unix,c#,crystal report,ado.net"
250925931142,Devops Engineer,IDESLABS PRIVATE LIMITED,Hyderabad,"python,microsoft azure,java,devops,aws,kubernetes,continuous integration,github"
250925931109,SAP Data intelligence Professional,IDESLABS PRIVATE LIMITED,Hyderabad,"cdc,sap,sap module,slt,abap,python,data management,data analysis"
250925931080,InfoSec Engineer,IDESLABS PRIVATE LIMITED,Bengaluru,"rhel,ssh,linux,windows operating system,scripting languages,python,eol,windows patching"
250925931049,Qlik View Developer,IDESLABS PRIVATE LIMITED,Hyderabad,"qlikview development,qlikview,data modeling,troubleshooting,data visualization,python,data analysis,data analytics"
250925931028,Scrum Master Professional,IDESLABS PRIVATE LIMITED,Hyderabad,"project management,access management,networking,.net,agile,c#,software development,program management"
250925931003,Python programming with Object Oriented concepts,IDESLABS PRIVATE LIMITED,Hyderabad,"python,regression testing,manual testing,code review,agile framework,embedded firmware,emerging technologies,rest"
250925929979,Data Engineer III,Fidelity International,Bengaluru,"python,version control,data processing,database design,data quality,continuous integration,quality control,ci/cd"
250925921078,Senior Staff Engineer - IT-3,R1 RCM,Hyderabad,"information technology,networking,technical support,computer hardware,desktop support,R250000008381,project management,software development"
250925921076,Senior Staff Engineer - IT-3,R1 RCM,Hyderabad,"information technology,networking,technical support,computer hardware,desktop support,project management,software development,system administration"
250925917945,SAP UI5 FIORI Professional,IDESLABS PRIVATE LIMITED,"Chandigarh, Dadra & Nagar Haveli, Daman","continuous integration,mvc pattern,continuous delivery,devops,sap fiori,rest,emerging technologies,css"
250925915496,"C++, MFC Developer",IDESLABS PRIVATE LIMITED,Hybrid - Bengaluru,"c++,sql,github,mfc,visual studio,com,java,design patterns"
250925914702,Test Manager (UAT/QA Lead),Version 1,Bengaluru,"rtm,testing tools,test strategy,test planning,agile,risk management,kubernetes,continuous integration"
250925914685,Quadient Developer,IDESLABS PRIVATE LIMITED,Hybrid - Bengaluru,"electricals,data extraction,troubleshooting,debugging,data integration,transformers,python,oracle"
250925914163,SAP CPQ Developer,IDESLABS PRIVATE LIMITED,Hyderabad,"sap,cpq,sap development,project implementation,callidus,oracle,informatica powercenter,software testing"
250925913910,Unix Admin,IDESLABS PRIVATE LIMITED,Hybrid - Hyderabad,"queue management,version control,hacmp,rhcs,linux,linux system administration,hardening,veritas cluster server"
250925910697,SAP CPI  C2H Professional,IDESLABS PRIVATE LIMITED,Hybrid - Hyderabad,"sap,s hana implementation,sap cpi,sap hana,cpi,sap upgrade,sap project management,sap sd"
250925910023,SAS Admin Professional,IDESLABS PRIVATE LIMITED,Hybrid - Hyderabad,"sas,sas connect,sql,linux,scripting languages,python,metadata,sas macros"
250925910014,"UNIX, Shell Scripting Professional",IDESLABS PRIVATE LIMITED,Hybrid - Bengaluru,"sql,backend testing,shell scripting,agile,unix,test script development,rdbms,software testing"
250925909978,SAP BW Native HANA Professional,IDESLABS PRIVATE LIMITED,Bengaluru,"sharepoint,sap bw,sap hana,javascript,data warehousing concepts,css,cmdb,data warehousing"
250925909546,Quik Admin,IDESLABS PRIVATE LIMITED,Hyderabad,"qlikview,powershell,troubleshooting,access control,batch script,python,data analysis,data analytics"
250925908534,"Principal Engineer, Director",Natwest Digitalx,"Chennai, Gurugram","software development,software testing,database design,software engineering,agile framework,c#,project management,program management"
250925902452,"Wow Software Engineer, AVP",Natwest Digitalx,Bengaluru,"continuous integration,ci/cd,sql,database design,postgresql,performance tuning,software testing,software design"
250925901193,Desktop Application Developer,IDESLABS PRIVATE LIMITED,Hybrid - Hyderabad,"appium,robot framework,test complete,pywinauto,selenium,python,software testing,automation testing"
250925901188,Senior tester,IDESLABS PRIVATE LIMITED,Hyderabad,"continuous integration,github,microsoft azure,azure data factory,azure devops,python,sql queries,software testing"
250925901168,SAP ABAP GTS Professional,IDESLABS PRIVATE LIMITED,Hyderabad,"odata,sap fiori,sap abap,abap,abap objects,emerging technologies,project management,software testing"
250925901135,".Net & .NET,C#,React.js Professional",IDESLABS PRIVATE LIMITED,Hyderabad,"rest,sql server,microservices,web framework,.net core,c#,continuous integration,software testing"
250925901047,"SAS Modernisation - Sr, Business Analyst",IDESLABS PRIVATE LIMITED,Hybrid - Hyderabad,"presentation skills,financial services,stakeholder management,advance sas,base sas,risk management,python,sas"
250925509821,Storage Administrator L3(Dell),"ZL Technologies, Inc.",Hyderabad,"VMware,SAN,Performance tuning,Automation,Linux,Configuration management,Windows,Firmware"
250925509733,Senior Staff Software Engineer,Snow Planet,Hyderabad,"Performance tuning,Functional Lead,Head Business Development,Javascript,Data structures,splunk,Performance optimization,Application development"
250925509728,Senior Software Engineer,Epsilon Data Management,Bengaluru,"Backend,Product engineering,GIT,Postgresql,MySQL,Debugging,Machine learning,Digital marketing"
250925509685,Senior Engineer,Eightfold Ai,Bengaluru,"Computer science,Backend,selenium testing,Coding,Configuration management,Debugging,Troubleshooting,Distribution system"
250925509577,Python / MLOps,Confiz,Hyderabad,"Computer science,Automation,orchestration,Workflow,Information technology,Operations,Monitoring,Reporting tools"
250925509467,Lead Snowflake Engineer,Blend360 India,Hyderabad,"Computer science,Version control,Data modeling,Data quality,Project delivery,Information technology,Analytics,SQL"
250925509454,Junior Site Reliability Engineer,Miratech,Bengaluru,"Computer science,Automation,Version control,Production support,Postgresql,MySQL,Troubleshooting,Internship"
250925509241,Devops Engineer,Simeio Solutions,Bengaluru,"Computer science,Automation,Networking,Linux,Access management,Healthcare,Operations,Financial services"
250925508830,Software Engineer Testing,Trelleborg,Bengaluru,"Business process,MS SQL,Manual testing,Data management,Test cases,microsoft,Troubleshooting,JIRA"
250925507670,Engineering Manager,Silicon Labs,Hyderabad,"Linux,Coding,SOC,Linux kernel,Functional testing,Debugging,Firmware,Unit testing"
250925507668,Software Architect,Silicon Labs,Hyderabad,"RTOS,Wireless,Linux,Networking,Linux kernel,Functional testing,Firmware,Unit testing"
250925501877,Cyber Sec Archt/Engr II,Sparta Systems,Bengaluru,"Engineer II,C++,Linux,Testing tools,Javascript,Firmware,SDLC,SQL"
250925501738,Senior SDET,Cornerstone India,Hyderabad,"Computer science,Black Box Testing,Agile,Selenium,Information technology,Software quality assurance,SDLC,Python"
250925501716,Demo Engineer,freshworks,Bengaluru,"NoSQL,Coding,Enterprise applications,MIS,HTML,HTTP,JSON,SQL"
250925501460,Developer (back-end),Rarr Technologies,Bengaluru,"Automation,Backend,GIT,NoSQL,Development Manager,RDBMS,Agile,Design development"
250925501288,Site Reliability Engineer,The Modern Data Company,Hyderabad,"RCA,Automation,Usage,Operational excellence,Scalability,GCP,Silicon,Monitoring"
250925500824,Staff I Software Engineer - .NET & Python,Blackline,Bengaluru,"ERP,Automation,Data modeling,Enterprise applications,Data structures,Stored procedures,Troubleshooting,Open source"
250925500668,Machine Learning Associate Advisor - HIH - Evernorth,Cigna Medical Group,Hyderabad,"Manager Quality Assurance,Coding,Functional testing,Agile,Network security,Application development,SDLC,Analytics"
250925037722,Technical Architect Delivery Manager,Cogent It Solutions,Remote,"It Solutions,Architect,Delivery,C#,Java,Cloud,.Net,Technical"
250925034330,Dot Net Developer,Puresoftware Technology,Bengaluru,"C#,Dot Net,.Net Core,javascript,SQL,WebApis,ASP.Net,Development"
250925022396,It Manager,Nxtwave Disruptive Technologies,"Vijayawada, Warangal, Hyderabad","admin,IT Management,VMware,Hyper-V,Networking,Compliance,System Administration,Vendor Management"
250925020149,Senior Development Manager,E-Ring,Hyderabad,"Team Management,Development Management,.Net Core,Project Management,React.Js,Team Building,Dotnet Azure,.Net"
250925019761,Cloud Engineer,Sightspectrum,"Chennai, Coimbatore, Bengaluru","PYTHON SCRIPTING,AWS,Saltstack,JENKINS,Kubernetes,AZURE,DOCKER,Terraform"
250925017975,Hiring For AI/ML Consultant,4sight,Hyderabad,"Tensorflow,Aiml,Python,Artificial Intelligence,Ml,Consulting,Hiring"
250925017050,RealPage is Hiring For Senior AI Developer,Realpage,Hybrid - Hyderabad,"Generative Ai,Typescript,RAG,React,Python,Agentic AI,AWS/GCP/Azure,MCP"
250925013711,Hiring For DotNet Technical Architect at Aspire,Aspire Systems,"Hybrid - Kochi, Chennai(Siruseri Sipcot IT Park), Bengaluru","C#,.Net Core,ASP.Net,azure,Event-Driven Architecture,Domain-Driven Design,Workflow,BPM"
250925007986,Mainframe Developer,Thryve Digital,"Hyderabad, Chennai","VSAM,JCL,Cics,Cobol,IMS,IMS DB,Mainframe developer,Endevor"
250925003640,Blue Prism senior developer,Acesoft Labs,Hybrid - Bengaluru,"Rpa Blue Prism,Blue Prism Certifications,Blue Prism senior developer,Python,SQL,Decipher,Development,Blue Prism"
250925002769,Computer System Validation Engineer (CSV - Life science),Velocis,Hybrid - Hyderabad,"Csv,Life Sciences,Change Management,SAP,Valgenesis,Periodic reviews,Qtest,JIRA"
240925932946,Fullstack Developer,Wenger & Watson,Hybrid - Bengaluru,"Golang,Angularjs,Javascript,React.Js,Full Stack,Fullstack Development,Development"
240925932893,Devops Engineer,Wenger & Watson,Hybrid - Bengaluru,"Golang,Terraform,GCP,Kubernates,Python,Linux,argo,Devops"
240925932885,Devops Engineer,Wenger & Watson,Hybrid - Bengaluru,"Golang,Terraform,GCP,Kubernates,Python,Linux,argo,Devops"
240925932847,Devops Engineer,Wenger & Watson,Hybrid - Bengaluru,"Golang,Terraform,GCP,Kubernates,Python,Linux,argo,Devops"
240925932407,Data Engineer,Wenger & Watson,Bengaluru,"Pyspark,Etl Pipelines,ETL,Data Bricks,Python,Pipeline,Data,Bricks"
240925932339,Staff Test Engineer,Wenger & Watson,Hybrid - Bengaluru,"Java,Selenium,Api Automation,Automation,API,Software testing"
240925931919,Data Engineer,Wenger & Watson,Bengaluru,"Pyspark,Etl Pipelines,ETL,Data Bricks,Python,Data,Pipeline,Bricks"
240925930731,Linux Administrator,IDESLABS PRIVATE LIMITED,Hyderabad,"redhat linux,linux,troubleshooting,logging,centos,linux system administration,linux server,nagios"
240925930714,Snowflake Developer,IDESLABS PRIVATE LIMITED,Hyderabad,"snowflake,facilitation,stored procedures,complex queries,data ingestion,hive,iics,python"
240925930707,.Net Backend Developer - Angular,IDESLABS PRIVATE LIMITED,Bengaluru,"asp.net,c#,net web api,.net core,asp,css,web services,ado.net"
240925930661,TALEND /SQL professional,IDESLABS PRIVATE LIMITED,Hybrid - Hyderabad,"continuous integration,data processing,ci/cd,java,parallel computing,c++,python,performance tuning"
240925930648,SW Integration Testing Professional,IDESLABS PRIVATE LIMITED,Hybrid - Hyderabad,"automotive testing,sw,software testing,capl,can bus,python,aspice,vectorcast"
240925930375,Devops Engineer,Wavity,Hyderabad,"AWS,Jenkins,Terraform,Docker,CI/CD,Kuberenetes,Devops,Python"
240925929772,Quadient Developer,IDESLABS PRIVATE LIMITED,"Hybrid - Bengaluru, Begaluru","electricals,data extraction,troubleshooting,debugging,data integration,transformers,python,oracle"
240925929492,Data Analyst - C2H,IDESLABS PRIVATE LIMITED,Hybrid - Hyderabad,"sql,database design,etl,python,presentation skills,schema,mob,surfing"
240925929484,"IVR Test, CYARA Professional",IDESLABS PRIVATE LIMITED,Hybrid - Hyderabad,"genesys,ivr,java,voip,sip,acd,ucce,manual testing"
240925929471,.Net Backend Developer - Angular,IDESLABS PRIVATE LIMITED,Bengaluru,"c#,net web api,angular,.net core,asp,css,ui development,bootstrap"
240925929330,SAP Full Stack Developer,PRADEEPIT CONSULTING SERVICES PVT LTD,Bengaluru,"ui,rap,odata services,sap fiori,abap,fullstack development,css,hibernate"
240925928807,Python+ SQL Professional,IDESLABS PRIVATE LIMITED,Bengaluru,"advance sql,numpy,python,data grids,pandas,hive,cloudera,scala"
240925928513,Data Scientist,IDESLABS PRIVATE LIMITED,Hyderabad,"python,java,spark,kafka,statistical modeling,algorithms,c++,data manipulation"
240925928086,Senior Analyst - Forecasting & Analytics,Sanofi,Hyderabad,"presentation skills,power bi,sql,vba,tm,snowflake,pharmaceutical,python"
240925928038,Principal Biostatistician,Sanofi,Hyderabad,"adam,sas,cdisc,sdtm,statistics,sas macros,macros,software testing"
240925915845,WLAN Developer,Eximietas Design,Bengaluru,"c++,android,gts,wlan protocols,embedded systems,python,manual testing,enterprise security"
240925915047,Senior Engineer - Transport Planner,Aecom,Bengaluru,"autocad,python,data analysis,r,transportation planning,com,arcgis,ucce"
240925506757,"Associate, Data",Massmutual Global Business Services India,Hyderabad,"Bfsi,Diversity and Inclusion,Data warehousing,SQL,Python,Data,Warehouse"
240925506327,Dot Net MERN SSE,Diligent Corporation,Bengaluru,"Computer science,NoSQL,Architecture,Coding,Postgresql,Debugging,Agile,Wellness"
240925506186,Senior Analytics Application Developer,Solventum,Bengaluru,"Data analysis,Usage,Claims,Web services,Coding,Product planning,X12,healthcare analytics"
240925506112,Verint Professional,Inspiredge It Solutions,Hyderabad,"VMware,Performance tuning,Tomcat,MS SQL,Linux,JBoss,Active directory,VOIP"
240925505019,Backend Engineer,Rarr Technologies,Bengaluru,"Core Java,Backend,NoSQL,Postgresql,MySQL,Data structures,MongoDB,Troubleshooting"
240925504931,Staff Engineer - Site Reliability Engineering,Aviatrix Systems,Bengaluru,"Automation,Product engineering,Assurance,Networking,Network security,Incident management,System design,Troubleshooting"
240925503775,Data Scientist,Ikigai Labs,Bengaluru,"Computer science,Version control,Consulting,Reconciliation,Data processing,Data quality,Forecasting,Analytics"
