id,title,company,location_raw,tagsAndSkills
260925502070,Relationship Manager,Kotak Mahindra Bank,Agra,"trade finance,team management,cms,networking,business development,banking operations,sales,working capital"
260925502069,Relationship Manager,Kotak Mahindra Bank,Surat,"trade finance,team management,cms,networking,business development,banking operations,sales,working capital"
260925502068,Relationship Manager,Kotak Mahindra Bank,Kochi,"trade finance,team management,cms,networking,business development,banking operations,sales,working capital"
260925502063,Operations Team Member,Kotak Mahindra Bank,Thane,"insurance,production,documentation,banking operations,retail sales,accounting,tracking,sales"
260925502059,Collections Manager,Kotak Mahindra Bank,Patna,"team management,agency management,credit collection,debt recovery,collection management,recovery,collections strategy,delinquency management"
260925502057,Asst Product Sales Manager,Kotak Mahindra Bank,Chennai,"merchant acquiring,medidata rave,edc,product sales,costing,clinical data management,business development,price negotiation"
260925502056,Outbound Team Coach,Kotak Mahindra Bank,Noida,"retail banking,process training,team management,team motivation,team handling,customer service,presentation skills,team coaching"
260925501951,Area Business Manager,Luminous Power Technologies,Ranchi,"area sales management,team management,channel sales,business development,retail sales,distribution,sales,channel development"
260925500691,Service Planner - Jalandhar,Rentokil Initial,Jalandhar,"Business services,Assurance,Work management,Team management,Operations Coordinator,Scheduling,Operation Executive,Customer service"
260925500679,Service Officer-BRANCH BANKING-Service,Kotak Mahindra Bank,Ahmedabad,"Retail,Front office,Usage,MIN,Branch banking,Finance,Banking,Cash handling"
260925500674,Premier Acquisition Manager-RL SALES-Sales,Kotak Mahindra Bank,Kolkata,"Lead generation,Sales,Revenue generation,Portfolio management,Acquisition,Premier,Revenue,Management"
260925500671,Operations Team Member-AFD SERVICES-RA Operations,Kotak Mahindra Bank,Chennai,"Loans,Retail,Business loan,Typing speed,Excel,Commercial vehicle,Banking,Management"
260925500670,Location Credit Manager-AGRI-FIN-PROJECTS (AF)-Credit,Kotak Mahindra Bank,Chandigarh,"Retail,Ticketing,agribusiness,Compliance,Underwriting,Monitoring,Credit"
260925500668,Acquisition Manager-Sales-Sales,Kotak Mahindra Bank,Tirupati,"Retail,Banking,Revenue generation,Portfolio management,Manager M1,Acquisition,Generation,Revenue"
260925500665,Relationship Manager-Bharat Business-Bharat Business Loans-Sales,Kotak Mahindra Bank,Hisar,"Loans,Sales,Compliance,Financial analysis,Market intelligence,Credit analysis,Credit assessment,Customer service"
260925500664,Relationship Manager-Bharat Business-Bharat Business Loans-Sales,Kotak Mahindra Bank,Rajahmundry,"Loans,Sales,Compliance,Financial analysis,Market intelligence,Credit analysis,Credit assessment,Customer service"
260925500663,Relationship Manager-Bharat Business-Bharat Business Loans-Sales,Kotak Mahindra Bank,Visakhapatnam,"Loans,Sales,Compliance,Financial analysis,Market intelligence,Credit analysis,Credit assessment,Customer service"
260925500662,Relationship Manager-Bharat Business-Bharat Business Loans-Sales,Kotak Mahindra Bank,Alibag,"Loans,Sales,Compliance,Financial analysis,Market intelligence,Credit analysis,Credit assessment,Customer service"
260925500661,Relationship Manager-Bharat Business-Bharat Business Loans-Sales,Kotak Mahindra Bank,Miryalaguda,"Loans,Sales,Compliance,Financial analysis,Market intelligence,Credit analysis,Credit assessment,Customer service"
260925500657,Relationship Manager-Bharat Business-Bharat Business Loans-Sales,Kotak Mahindra Bank,Vizianagaram,"Loans,Sales,Compliance,Financial analysis,Market intelligence,Credit analysis,Credit assessment,Customer service"
260925500656,Relationship Manager-Bharat Business-Bharat Business Loans-Sales,Kotak Mahindra Bank,Kumbakonam,"Loans,Sales,Compliance,Financial analysis,Market intelligence,Credit analysis,Credit assessment,Customer service"
260925500652,Relationship Manager - HF-HOUSING FINANCE-Sales,Kotak Mahindra Bank,Vadodara,"Direct sales,Training,Focus,Legal,Housing finance,Credit cards,UPS,Management"
260925500648,Product Sales Manager-CMS-BRANCH BANKING-CMS,Kotak Mahindra Bank,Jaipur,"Administration,Penetration,Networking,Branch banking,Trade finance,Wholesale banking,Analytical,System integration"
260925500645,Relationship Manager-OLD CAR FINANCE-Sales,Kotak Mahindra Bank,Noida,"Relationship management,Training,Loans,Relationship,Business modeling,Management,Auto loans,Portfolio management"
260925500644,Relationship Manager-Loan Against Property (LAP)-Sales,Kotak Mahindra Bank,Gurugram,"Relationship management,Interpersonal skills,Sales,NBFC,Area sales,Market intelligence,Legal documentation,Credit risk"
260925500640,Operations Team Member-WBG OPERATIONS (OPS)-Commercial Operations,Kotak Mahindra Bank,Noida,"Loans,Data center management,MIS,Commercial operations,CMS,Customer service,Legal documentation,MS Office"
260925500633,Credit Analyst-SUPPORT SERVICES-SME Credit,Kotak Mahindra Bank,Chandigarh,"Credit Analyst,Wholesale banking,Action plan,Pharma,Credit appraisal,Corporate,Credit underwriting,Support services"
260925500632,Branch Operations Manager-BRANCH BANKING-Branch Banking,Kotak Mahindra Bank,Jalandhar,"Front Office Staff,Customer service orientation,Branch banking,Branch operations,Banking,Management,KYC Compliance,RO system"
260925500628,Relationship Officer-811-Digital Banking Kotak 811-Sales,Kotak Mahindra Bank,Mysuru,"Retail,Forex,Customer service orientation,Customer satisfaction,Relationship,Banking,Export finance,Customer service"
260925500626,Relationship Officer-811-Digital Banking Kotak 811-Sales,Kotak Mahindra Bank,Hosur,"Retail,Forex,Customer service orientation,Customer satisfaction,Relationship,Banking,Export finance,Customer service"
260925500613,Area Sales Manager-Loan Against Property (LAP)-Sales,Kotak Mahindra Bank,Lucknow,"Loans,Interpersonal skills,Team management,Excel,Relationship building,Area sales,Branch sales,Home finance"
260925500612,Area Sales Manager Direct Business-Loan Against Property (LAP)-Sales,Kotak Mahindra Bank,Ahmedabad,"Direct sales,Team management,Sales,Campaign management,MIS,System support,Telecalling,Customer experience"
260925500393,NOC Engineer L2,HTC Global Services,Chennai,"Root cause analysis,Networking,VPN,Network infrastructure,Network troubleshooting,Hardware,cisco,Root cause"
260925500392,MS O365 Administrator,HTC Global Services,Chennai,"Administration,Automation,Enterprise applications,Access management,Powershell,Service desk,Troubleshooting,microsoft"
260925500391,IBM AIX L3 Administrator,HTC Global Services,Chennai,"System architecture,Automation,Project management,LPAR,Disaster recovery,NetBackup,Troubleshooting,Virtualization"
260925500188,AWS Cloud Infra Senior Technical Lead,Sopra Steria,Noida,"Automation,Networking,LDAP,VPN,DNS,Incident management,HTTP,Troubleshooting"
260925032234,Senior Manager/ AGM Project Management (Rubicon Research),Rubicon Research,Thane,"PMP,Program Management,PMO,Project Management,Project,Agm,Research,Senior management"
260925032134,E Commerce Developer,Jrm Info Systems,Hybrid - Chennai,"Ecommerce Development,E-commerce,Development,E"
260925031919,Site Engineer,HDB Consultants,Chennai(ECR),"Site Supervision,English,Site Execution,Civil Engineering,Tamil,Engineering,Supervision,Site engineering"
260925031592,Dental Assistant,AMD Dental Clinic,Jaipur(Lal Kothi),"Clinic Management,Patient Care,English,Receptionist Activities,Hindi,Assistance,Management"
260925031581,Talent Sourcing Team Lead,More Retail,"Mohali, Kharar","Blue Collar Hiring,Labour Laws,Bulk Hiring,People Management Skills,Stakeholder Management,Team,Hiring,Law"
260925031181,Sales,Sahara Logistics,Chennai,"Field Sales,Business Development,B2B Sales,English,Tamil,Development,Sales,B2B"
260925031153,Hiring For UK Voice Process || Insurance Domain,Expert Staffing Solutions New Delhi,"Noida, New Delhi","International Voice Process,Wipro,Handling Customer Queries,International Call Center,Barclays,Solving Queries,US Process,Inbound Voice Process"
260925031110,Project Manager,KYOCERA AVX Components (New Delhi) Pvt Ltd.,Manesar,"English,Project Management,Automotive,Apqp,Leadership,Quality,Life Cycle Management,DFMEA"
260925030986,Upwork Bidder - IT BDE,Inci Infotech,Ahmedabad,"upwork,Online Bidding,Online Lead Generation,Client Communication,Software Services,Cold Calling,Proposal Writing,Email Marketing"
260925030743,Area Sales Manager,NoBroker,Chennai(Guindy),"Field Sales,Communication Skills,Direct Sales,Real Estate,Field,Area sales management,Direct,Sales management"
260925030283,Urgent hiring For Soft Skills Trainer_ Gurgaon,Indira Ivf Hospital,Gurugram,"Soft Skills,Soft Skills Training,Communication Training,Behavioural Training,Personality Development,Soft,Development,Communication skills"
300925028519,Senior Executive - Talent Acquisition,Agrizy Ventures,Bengaluru(HSR Layout),"End To End Recruitment,Leadership Hiring,Head Hunting,Talent Acquisition,Recruitment,Hunting,End To End,Acquisition"
300925028511,Job Opening-MDM Business Analyst-Bengaluru,Technogen,Bengaluru,"B360,Informatica,S360"
300925028470,Job Opening-MDM Developer-Bengaluru,Technogen,Bengaluru,"Informatica On prem MDM,S360,B360,Informatica,MDM"
300925028455,Sales Team Lead,Policybazaar,Hyderabad,"team management,attrition,team leading,team handling,telesales,outbound sales,outbound process,sales process"
300925028342,Human Resource Associate,Primetrace Technologies,Bengaluru,"Linkedin,Employee Communication,Canva,Employer Branding,Creative Thinking,Employee Engagement,HR Strategy,Employee Branding"
300925028326,Front Office Executive-Indiranagar,Hearing Solutions,Bengaluru(Indira Nagar),"Receptionist Activities,Front Desk,Front Office,Cash Handling,Guest Handling,Telephone Handling,Handling,Front"
300925028212,International Voice Process Executive,Crown Solutions,Bengaluru,"Customer Support,Technical Support,Service Desk,International Technical Support,Technical Voice Process,Technical,International voice,Desk"
300925028201,Lab Executive,Colliers,Bengaluru(C V Raman Nagar),"Lab EHS,Store Management,Stores,EHS,Lab,Management"
300925028181,Accounts Executive,Atluri Developers,Hyderabad,"Petty Cash,Purchase Entry,Sales Invoice,Tally ERP,Cash Voucher,Journal Entries,Bank Reconciliation,Tally"
300925028164,Senior Us It Recruiter,Infoshare soft,Hyderabad,"US IT Recruitment,US work Visas,Direct Client,H1B,US Recruitment,ATS,Acro,Ceipal"
300925027941,Technical Project Manager,Tredence,Bengaluru,"digital,delivery,risk management,program delivery,analytical,consulting,program management,global"
300925027915,Customer Support Executive,Manning Consulting,"Chennai, Bengaluru","International Voice Process,Customer Support,International BPO,Voice process,BPO,Process,International,International voice"
300925027778,Chartered Accountant,Zennara Clinics,Hyderabad(Jubilee Hills),"Financial Statements,Gst Compliance,Budgetary Control,Cash Flow Management,Flow,Gst,Accounting,Control"
300925027740,Oracle Field Service Functional Consultant (Remote),Hiresquad,Remote,"Oracle Field Service Functional Consultant,OFS Data Model,web services,Oracle Cloud,Oracle Field Service forms,integration,Oracle Fusion,Oracle Field Service Cloud"
300925027635,Manager Marketing | Multiple Locations Across,MGM Healthcare,"Visakhapatnam, Hubli, Bengaluru","Healthcare Marketing,Healthcare Business Development,Business Development,Hospital Marketing,Marketing,Hospital,Healthcare,Marketing management"
300925027630,WiFi Operations Support - Contract,World Wide Technology,Remote,"Wireless Lan,LAN Configuration,Switch,MS Wifi Technologies,Switching,Operations,Wireless,Microsoft"
300925027554,"Hiring Service & Maintenance Exe-EVCS (Jaipur, Ludhiana, Chandigarh)",Eminence Softech,"Hybrid - Ludhiana, Chandigarh(New Chandigarh), Jaipur(Delhi Jaipur Road)","Service Engineering,Maintenance Engineering,Breakdown Maintenance,Preventive Maintenance,Field Service,Preventive,Servicing,Maintenance"
300925027544,HR Generalist,Zennara Clinics,Hyderabad(Jubilee Hills),"Payroll Management,Grievance Management,Talent Acquisition,Payroll,Hrsd,Grievance handling,Acquisition,HR generalist activities"
300925027534,Urgent Hirings  - Hcc Coders,Access Healthcare,Hyderabad,"Hcc,Hcc Coding,Medical Coding,Medical,Coding,Hiring"
300925027450,ERP Cloud Technical Consultant (Remote),Hiresquad,Remote,"ERP Cloud,Integration,Otbi Reports,Oracle ERP,Oracle Fusion,PLSQL,Oracle cloud,Bip Reports"
300925027407,Senior Marketing Associate,Incanus Technologies,Bengaluru,"influencer marketing,corporate relations,media,engineering,tracking,content,content creation,strategist"
300925027202,Content & Marketing Associates,Incanus Technologies,Bengaluru,"digital marketing,functional,strategy execution,content strategy,tools,content management,gtm strategy,content"
300925026921,Cluster HR,Vijaya Diagnostic Centre,Hyderabad,"HR Generalist Activities,Human Resource Management,Performance Appraisal System,HR Administration,Exit Interviews,Employee Engagement,Employee Welfare,Employee Retention"
300925026842,Key Accounts Manager,Shadowfax Technologies,Bengaluru,"Key Account Management,Key Client Management,Key Accounts,Client Acquisition,Client Retention,Client,Retention,Management"
300925026549,Performance Marketing Executive,Unext Learning,Bengaluru(Thanisandra),"Google Ads,PPC,Meta Ads,Ctr,CPA,Google AdWords,Pay Per Click,Ab Testing"
300925026534,Tele Caller,Peazon,Hyderabad,"Telesales,Inbound Sales,Sales Pitch,Sales And Marketing,Inbound Calls,Marathi,Appointment Generation,Sales Coordination"
300925026506,ServiceDesk Analyst Lead,Algoleap Technologies,Hyderabad,"azure application insights,dynatrace,networking,it operations,operations,gcp,service delivery,itil v3"
300925026393,Core Transaction Monitoring (No retail or Indian Banking experience),Teamware Solutions,Bengaluru,"Transaction Monitoring,Red Flags,SAR,Aml investigation,Financial Crimes,USA Patriot,Aml Compliance,System alerts"
300925026279,Deputy Manager (Fire & Safety),Maharashtra Natural Gas,Bengaluru(Ramanagara),"PNG,Fire & Safety,HSE,Safety Audit,Fire Fighting,Mock Drill,MPCB,CNG"
300925026256,Digital Marketing | Voice Process || Gurgaon or Hyderabad,Wsne Consulting,"Hyderabad, Gurugram","Digital Marketing,Google Ads,Digital Advertising,Digital Campaigns,Google AdWords,Campaign Management,Voice,Advertising"
300925026213,Business Analyst (Banking Domain),Tecnics Integration Technologies,Hyderabad,"Business Analyst,Banking Domain,BA,DNS,Business analysis"
300925026021,Live Underwriter - Pre-underwriter - Walk-in,Venpa Staffing,"Chennai, Coimbatore, Bengaluru","Underwriting,Live Underwriting,Loan Origination,US Mortgage,Pre Underwriting,4c,Origination,Pre"
300925025889,Senior Gis Executive,Movate Technologies,Hyderabad(Nanakramguda),"QC,Process Mapping,Quality Check,Quality Control,GIS,GI,Quality,Process"
300925025833,Title search,Venpa Staffing,"Hybrid - Chennai, Coimbatore, Bengaluru","Cos,Full Search,Current Owner Search,Title Search,Netronline,US Mortgage,Searching,Current"
300925025770,Credit Risk-US based MNC-Hyderabad-US Shifts,Mastermind Network,Hyderabad,"credit risk,Credit Analysis,Credit Risk Management,Credit management,Credit Assessment,Credit Control,Credit Risk Analysis,Credit"
300925025733,Area Sales Head- SME Prime LAP,Abacus Consultants,Bengaluru,"Team Handling,LAP,sales,Team,SME,Handling,Area sales"
300925025548,Oracle DBA,Infolob Solutions,Hyderabad,"Database Migration,data pump,EXACS,Performance Tuning,Oracle DB Network,patching,windows,RMAN"
300925025511,Ux And Ui Designer,Arccaa Analytics And It Solutions,Hybrid - Hyderabad,"Ui/Ux,Figma,Adobe Xd,Sketching,UI,Adobe,UI,Design"
300925025400,Senior Lead Draughtsman,V M Modular Solutions,"Balanagar, Hyderabad(Balanagar)","Autocad Drafting,Technical Drawing,Technical Skills,Site Measurement,Site,Draw,Drawing,Drafting"
300925025388,Maintenance Engineer,Analog Devices,Bengaluru,"HVAC,Air Conditioning,Electrical Systems Management,Maintenance engineering,Electrical Equipment,Maintenance,System,Management"
300925025374,Sales & Marketing Engineer / Executive,Hydro Press Industries,"Hyderabad, Coimbatore","Techno Commercial Sales,B2B Sales,Sales,Pumps,Effluent Treatment,Industrial Sales,Hydraulics,Client Acquisition"
300925025324,Ecommerce Accounts Executive,Show Off Retail,Bengaluru,"Tally ERP,Advanced Excel,Invoicing,E Way Bill,tally,Accounting,E-commerce,E"
300925025298,Lead Mechanical Design Engineer,"Classic Design Engineering Systems, A Convergix Company","Hyderabad, Chennai","NX,Siemens Nx,UG NX,Solid Works,Solid,Mechanical engineering,Mechanical design,UG"
300925025250,Medical Administrator/Clinical  Administrator,Venkateshwara Ortho Healthcare,Hyderabad(Kompally +1),"Hospital Administration,Healthcare Management,Medical Services,Hospital Operations,Medication Administration,Operations,Hospital,Medical"
300925025228,Servicenow Developer,Nexus Professionals,Hybrid - Hyderabad,"ITSM,Servicenow Development,Hrsd,CSM,GRC,Itom,Development,Servicenow"
300925025222,Inventory Executive,Show Off Retail,Bengaluru,"Inventory Management,Order Processing,Stock Management,E-commerce,Dispatch Scheduling,Scheduling,Process,Dispatch"
300925025179,Business Associate (Partnerships),Geekyants,Bengaluru(BTM Layout),"Partnership Management,Sales Negotiation & Business Discussions,Project Coordination,Stakeholder Management,Project,Negotiation,Sales,Partnerships"
300925025150,Infra Lead,Datamatics,Bengaluru,"Networking,infrastructure,storage,Software Configuration,Hardware Configuration,Configuration,Software,Hardware"
300925025145,Recruiter,Teamware Solutions,Hyderabad,"Non Technical Recruitment,Banking Recruitment,Investment Banking,End To End Recruitment,Bfsi Recruitment,Recruitment,End,Technical recruitment"
300925025108,Supervisor - Operations,Quantum Corpserv (india),"Ballari, Kalinganagar, Anand","Fleet Operations,People Management Skills,Logistics Operations,Long Haul,Transport Management,Line Haul,Transport Operations,Transportation"
300925025107,SAP Plant Maintenance Consultant,Mindsprint,"Chennai, Bengaluru","End To End Implementation,Plant Maintenance,MM,Ewm,SAP,Maintenance,SAP Plant Maintenance,End"
300925025086,Hiring For HR Operations,Indihire Consultants,Hyderabad,"HR Operations,Employee Engagement,Employee Life Cycle,Hr Ops,Hrsd,Life cycle,Engagement,Operations"
300925025060,Inside Sales Executive,Globo Persona,Bengaluru,"US Sales,Us Calling,English,Lead Generation,Sales,Email,Cold Calling,Inside sales"
300925025059,Officer/Associate,Eurofins Advinus Biopharma Services India Private    Limited,Bengaluru,"Excel Powerpoint,Report Preparation,Sop Preparation,Reporting,SOP,Excel,Powerpoint"
300925025005,Fashion Senior Stylist,Show Off Retail,Bengaluru,"Photoshoot,Sourcing,Brand Building,Apparel,Shooting,Brand Awareness,Styling,Fashion styling"
300925024822,Customer Support Agent,Acuity Software Technologies,Hyderabad(Gachibowli),"Customer Service,Customer Support,International Voice,Voice Process,International Voice Process,Accouting,Email Writing,Customer Handling"
300925024802,Senior Escalation Executive,Whizdm Innovations,Bengaluru(Kudlu Gate),"Escalation Management,Complaint Management,Root Cause Analysis,Grievance Handling,Fintech,Customer Satisfaction,Personal Loans,CSAT"
300925024676,Strategic Marketing Manager,Orcapod Consulting Services,Bengaluru,"Gtm Strategy,Go-to-market Strategy,Strategic Marketing,Digital Transformation,Sales Enablement,Presentation Skills,Slideware,positioning"
300925024468,Sap Abap Consultant,Mindsprint,"Chennai, Bengaluru","business object process framework,sap abap,Sap Abap Hana,bopf,Object,Business objects,SAP Hana,Abap On Hana"
300925024457,NON IT Recruiter,Tranway Technologies,Bengaluru(1st Phase JP Nagar),"Sales Recruitment,End To End Recruitment,End,Sales,Recruitment,End To End,Non IT recruitment"
300925024396,Art Studio Manager,Shwetha Chindanoor Govindaraj,Bengaluru(HSR Layout),"Customer Service Management,English,Art,Kannada,Creative,Craft,customer service,Art And Craft"
300925024311,Senior Executive/Asst Manager - IPM Department at Biophore India,Biophore,Hyderabad,"Patent Drafting,Patent Search,Patent landscapes,Intellectual Property,Senior,Property,Patents,Management"
300925024247,AR Caller/ Senior AR Caller,Vee Healthtek,Bengaluru,"Denials,RCM,Denail Management,AR Calling,US Healthcare,Ar Billing,Augmented Reality,Calling"
300925024090,Account Executive,PM Hr Solutions,Bengaluru,"International Sales,Excellent Communication In English,B2C Sales,Telesales,B2B Sales,Upselling,Sales Process,Lead Generation"
300925023944,Business Development Manager,Siddhartha Hospital,"Gurugram, Coimbatore, Kerala","Networking Sales,IT Hardware Sales,Laptop Sales,Bdm,B2B Sales,Hardware Sales,Business Development Management,IT Sales"
300925023791,Product Manager,Open Dhi,Hyderabad,"PRD/FRD writing,Jira Figma,roadmap planning,Agile,Scrum,FRD,Planning,Writing"
300925023765,Senior Data Operations Technical Specialist,Syneos Health,Hybrid - Hyderabad,"Clinical startup activities,CRF,Clinical Data Management,Clinical Data,Clinical Data Specialist,EDC,Clinical Trials,Data Operation"
300925023764,Software Engineer,Eximietas Design,Bengaluru,"Linux Device Driver,C,SOC,ARM,Linux,Software,Linux device drivers,Devices"
300925023723,Taxation Executive,Srikar Biotech,Hyderabad(IDA Nacharam),"Gst Filing,Gst Reconciliation,Tds Filing,TDS,Filing,Reconciliation,Gst,Taxation"
300925023640,Clinical Database Programmer(Custom Function Programmer),Eclinical Solutions,Bengaluru,"C#,Medidata Rave,Functional,DBMS,Clinical,Rave,Custom,Clinical Database"
300925023537,Skin And Hair Therapist,Essthetiks,Hyderabad(Jubilee Hills),"Health Care Services,Health,Skin,English,Telugu,Hair Care,Hair Transplant,Hindi"
300925023511,Smo Analyst,Kadagam Ventures,Bengaluru(Shivaji Nagar),"Social Media Optimization,Online Advertising,Online Branding,Google Marketing,Keyword Research,Google AdWords,Facebook Marketing,Buffer Preparation"
300925023446,Looking For Personality Development Trainer:,Md Manage India,Hyderabad,"Leadership Training,Soft Skills,Personality Development,Corporate Training,Corporate,Training,Development,Soft"
300925023445,Executive/Sr Executive Formulation R&D -OSD/Solution,Biophore,Hyderabad,"Scale Up,Research And Development,Formulation,Scale,OSD,Research,R,SR"
300925023298,Collection Executive,Dignity Solutions,Bengaluru(Koramangala),"Payment Collection,Loan Collection,Payment Recovery,Field Collections,Credit Collection,Banking Collection,Debt Collection,Credit Card Collection"
300925023289,Sales Executive,Briti Scientific,Hyderabad,"Field Sales,Sales,Field Work,Sales executive activities,Field"
300925023274,Video Content Manager,Ithaca Technologies,Hyderabad,"Content Creation,Video Content,Content Strategy,Video Marketing,social media,Management,Content,Marketing"
300925023260,Customer Support Executive,Cogenthub,Bengaluru(Kudlu Gate),"Domestic Voice Process,Bpo Voice,Inbound Calls,Voice Process,Domestic Process,Inbound Process,Inbound Voice Process,Voice and Blended Process"
300925022979,Communication Design Intern,Foundation For Science Innovation And Development,Bengaluru,"Graphic Designing,Adobe Suite,Visual Design,Multimedia,Visual Communication,Animation,Communication skills,Visual"
300925022955,Front Office Receptionist,Abhinav Projects,Hyderabad(Madhapur),"English,Telugu,Front Desk,Receptionist Activities,Hindi,Front,Front office,Desk"
300925022918,Operations Executive,Girnar Insurance Brokers,Bengaluru,"Policy Issuance,General Insurance,Insurance Operations,Policy Making,Operations Management,Quotation,General,Issue"
300925022834,Anaesthetist,Rx Placement Services Sriganganagar,"Hansi, Ajmer, Jaipur","Md Anaesthesia,Anesthesia,Critical Care"
300925022771,Payor Lead/ Team Lead Payor,Data Marshall,Hyderabad,"Quality Audit,Compliance,Payer Side,Healthcare,RCM,Revenue Cycle Management,Healthcare Bpo,US Healthcare"
300925022709,Content Writer Intern,Local Fox,Remote,
300925022609,Talent Acquisition Lead,Nxtwave Disruptive Technologies,Hyderabad,"End To End Recruitment,Leadership Hiring,Talent Acquisition,Screening,Lateral Hiring,Non IT Recruitment,Non Technical Recruitment,Sourcing"
300925022520,Business Operations Associate - Media & Production,Nxtwave Disruptive Technologies,Hyderabad,"Business Operations,Operations,Product Operations,Footage and drive management,Process Management,Vendor Management,Logistics Operations,Financial Operations"
300925022402,Social Media Manager,Nxtwave Disruptive Technologies,Hyderabad,"Social Media,Instagram,Social Media Strategies,Social Media Management,Branding Strategy,Content Creation,Online Branding,Influencing"
300925022278,Sales Operations Executive For a Aircraft Cable Manufacturing Company,Uniform 2 Corporate Hr Services,Bengaluru(Old Airport Road),"Sales Operations,Communication Skills,Coordination,Documentation,Tender Documentation,Data Entry,Operations,Aircraft"
300925022277,Social Media Executive,Nxtwave Disruptive Technologies,Hyderabad,"Social Media,Youtube,Social Media Marketing,Social Media Strategies,Content Strategy,Online Branding,Social Media Platforms,Content"
300925022247,Analyst - Financial Planning & Analysis,Omnicom Media Group,Hyderabad,"hyperion financial management,variance analysis,accounting,excel,planning,microsoft dynamics ax,servicenow,fpa"
300925022153,Functional Consultant,Subhujo Technologies,Remote,"EBS,R12,Oracle Apps,functional,E Business Suite,Oracle E-business Suite,E,Functional consultancy"
300925022100,Instructional Video Developer,Sioniq Tech,Hyderabad,"Video Editing,video creating,Adobe Premiere Pro,CRM Video,Adobe After Effects,Adobe Premiere,Aftereffects,Development"
300925022043,Hiring For Event Planner/ Meeting Planner,Eastvantage,Remote,"Event Planning,Meeting Planning,Conferences,Vendor Negotiation,Budget Management,International Events,Stakeholder Management,International"
300925022015,Hiring For IVR Coders - Hyderabad,Eclat Health Solutions,Hyderabad,"IVR,Human anatomy,Non-vascular and Vascular interventional radiology coding,Physiology,Interventional Radiology,Medical Coding,Medical Terminology,Vascular"
300925021993,Customer Care Executive and Specialist @Ahmedabad,Gautam Consultancy,"Kolkata, Ahmedabad","Interpersonal Communication,Fluent English,Written Communication,International BPO,Spoken English,International Call Center,Excellent Communication In English,Verbal Communication"
300925021907,International Voice Process | 1+ Year | upto 4.5 LPA | 5 days working,3G Hr Services,Hyderabad(Gachibowli),"International voice process,US Process,Us Calling,Customer Support,International BPO,International Calling,Voice,International voice"
300925021900,Legal Counsel,Uberlife Consulting,Hybrid - Bengaluru,"Contracts,Supply Agreements,Vendor Contracts,Commercial Contracts,Contract Drafting,Vetting Contracts,NDA,MSA"
300925021755,Administration Manager,Designtude,Bengaluru(Cunningham Road),"microsoft teams,Office Administration,Office Maintenance,Maintenance,Administration,Team,Management,Administration management"
300925021697,Analyst Policy Management,Axa Xl,Bengaluru,"Communication Skills,Underwriting,Policy Servicing,Policy Management,Insurance,Policy Making,Policy Issuance,Issue"
300925021640,People Analytics and Engagement Insights Specialist(Human Resources),Momentive Performance Materials,Bengaluru,"employee engagement,pulse survey,HR Analytics,Resource,Survey,Analytics,Insights,Hrsd"
300925021516,Inside Sales Executive,Jumbl,Hyderabad,"Inside Sales,English,Lead Generation,Cold Calling,Hindi,Sales,Generation,Calling"
300925021387,Pharmacy Purchase Head,Ankura Hospital,Hyderabad,"Good Communication In English,Purchase Vendor Development,Pharmacy,Purchase Management,Pharmacy Purchase,Material Management,Procurement Planning,Vendor Development"
300925021265,Senior Analyst - Financial Reporting,Ensar Solutions,Hyderabad,"Hedge Funds,US GAAP,NAV Calculation,IFRS,Semi Ca,Financial Reporting,Private Equity,Microsoft Office Suite"
300925021252,Product & Multimedia Designer,Rxtro,Remote,"Video Marketing,Prototyping,Graphic Design,Sketch App,Figma,Wireframing,Visual Design,Visual"
300925021227,Marketing Executive,Trasol Technologies,Bengaluru,"Marketing Automation,Email Marketing,Social Media Marketing,Eloqua,Campaign Management,Microsoft Word,Event Coordination,Project Management"
300925021211,Finance Lead,SRR Projects,Hyderabad,"financial modelling,Private Equity Fund,Investor Relations,Finance Control,credit gurantees,IPO Management,QIPs,Relationship"
300925021137,Lead System Engineer - Tivoli Storage Manager,Societe Generale Global Solution Centre ,Hybrid - Bengaluru,"TSM,Emc Networker,EMC Data Domain,API modelling,EMC,VTL,System,DNS"
300925021131,Recruiter - Aerospace Hiring,RGBSI,Bengaluru,"aerospace hiring,End To End Recruitment,Recruitment,aerospace recruiter,Talent Acquisition,Aerospace,End,End To End"
300925021067,EPM Lead EDMCS,Covance Softsol Limited,Bengaluru,"EPM,Hyperion,DRM"
300925020989,US Mortgage - Tax calling,Venpa Staffing,Bengaluru,"Tax calling,Us Tax,End to End Tax,Taxation,Property Tax,Real Estate Tax,Property,US mortgage"
300925020965,Event Coordinator,Hungry Bird It Consulting Services,Hyderabad,"Event Coordinator,Venue Management,PR,PPC,Media,Press Release,Digital Marketing,Social Media Marketing"
300925020866,Product Coordinator,Algoleap Technologies,Hyderabad,"project management,sap,regulatory,verbal communication,global,office,microsoft,supply"
300925020740,C Developer,Techno Facts Solutions,Bengaluru,"C,Data Structures,VOIP,Multithreading,C Programming Language,TCP,UDP,H264"
300925020711,Forescout NAC,Cirruslabs,Hybrid - Hyderabad,"Support,Network Access Control,Forescout NAC,Access,Control,NAC,Access control,Networking"
300925020515,Inbound & Outbound Call Center Executive,Alpha Customer Care,Bengaluru(Koramangala +2),"Inbound Calls,BPO,Looking for candidates fluent in English + Hindi or English + Malayalam/Tamil/Kannada,with excellent telephone etiquette,Inbound Voice Process,Calling,Voice Process,Voice"
